Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode
ORD-1240,2024-02-22,East,Small Business,Furniture,Filing Cabinet,2,5150.16,0.15,8755.28,1855.3,Standard
ORD-1241,2024-02-22,North,Corporate,Office Supplies,Desk Organizer,2,466.79,0.0,933.57,275.81,Same Day
ORD-1242,2024-02-23,North,Consumer,Furniture,Office Chair,1,4430.11,0.1,3987.1,765.89,Standard
ORD-1243,2024-02-23,East,Corporate,Home Appliances,Electric Kettle,1,1295.84,0.1,1166.26,187.34,Express
ORD-1244,2024-02-23,East,Consumer,Furniture,Bookshelf,2,3074.86,0.1,5534.74,874.09,Standard
ORD-1245,2024-02-23,East,Corporate,Furniture,Bookshelf,1,2963.12,0.0,2963.12,578.75,Standard
ORD-1246,2024-02-24,South,Consumer,Home Appliances,Vacuum Cleaner,1,8749.81,0.1,7874.83,1558.48,Standard
ORD-1247,2024-02-24,North,Corporate,Office Supplies,Stapler,1,193.41,0.0,193.41,69.84,Same Day
ORD-1248,2024-02-24,East,Small Business,Technology,Bluetooth Speaker,1,1837.18,0.05,1745.32,250.05,Same Day
ORD-1249,2024-02-24,West,Consumer,Office Supplies,Whiteboard,1,1499.8,0.0,1499.8,406.81,Express
ORD-1250,2024-02-24,South,Small Business,Home Appliances,Vacuum Cleaner,1,9252.71,0.05,8790.07,1375.2,Standard
ORD-1251,2024-02-24,West,Consumer,Technology,Wireless Mouse,4,671.26,0.05,2550.8,443.37,Standard
ORD-1252,2024-02-24,North,Corporate,Office Supplies,Sticky Notes,2,60.83,0.0,121.66,42.96,Same Day
ORD-1253,2024-02-24,South,Corporate,Furniture,Bookshelf,1,3444.29,0.0,3444.29,776.97,Standard
ORD-1254,2024-02-24,South,Consumer,Technology,Wireless Mouse,1,688.54,0.05,654.12,117.25,Standard
ORD-1255,2024-02-25,South,Consumer,Furniture,Filing Cabinet,3,5551.83,0.1,14989.95,2707.58,Express
ORD-1256,2024-02-25,South,Small Business,Home Appliances,Room Heater,1,2674.71,0.15,2273.5,395.33,Standard
ORD-1257,2024-02-25,West,Consumer,Technology,Bluetooth Speaker,1,1853.89,0.0,1853.89,205.22,Standard
ORD-1258,2024-02-25,East,Small Business,Technology,Tablet,2,16614.55,0.0,33229.1,4528.63,Standard
ORD-1259,2024-02-25,East,Corporate,Home Appliances,Mixer Grinder,3,3370.97,0.0,10112.92,2140.97,Standard
ORD-1260,2024-02-25,East,Small Business,Home Appliances,Vacuum Cleaner,1,9165.87,0.0,9165.87,1787.89,Standard
ORD-1261,2024-02-26,South,Corporate,Office Supplies,Sticky Notes,2,64.52,0.0,129.04,44.1,Same Day
ORD-1262,2024-02-26,North,Corporate,Office Supplies,Ballpoint Pens,1,89.02,0.05,84.57,25.95,Express
ORD-1263,2024-02-26,East,Corporate,Office Supplies,Whiteboard,1,1564.47,0.1,1408.02,438.27,Same Day
ORD-1264,2024-02-26,East,Small Business,Technology,Monitor 24in,1,8693.97,0.0,8693.97,916.62,Standard
ORD-1265,2024-02-26,East,Consumer,Furniture,Bookshelf,1,3251.57,0.0,3251.57,426.51,Same Day
ORD-1266,2024-02-26,South,Consumer,Technology,Smartphone,1,20727.09,0.05,19690.74,2447.89,Standard
ORD-1267,2024-02-27,West,Small Business,Technology,Smartphone,2,21946.7,0.0,43893.4,6505.87,Express
ORD-1268,2024-02-27,East,Corporate,Home Appliances,Electric Kettle,1,1396.49,0.0,1396.49,333.77,Standard
ORD-1269,2024-02-27,West,Consumer,Furniture,Office Chair,1,3869.07,0.0,3869.07,809.3,Standard
ORD-1270,2024-02-27,South,Corporate,Technology,Printer,1,7290.08,0.2,5832.06,789.66,Express
ORD-1271,2024-02-27,North,Small Business,Furniture,Filing Cabinet,3,5485.02,0.0,16455.06,2302.56,Standard
ORD-1272,2024-02-27,North,Consumer,Office Supplies,Notebook Pack,1,232.35,0.05,220.73,65.98,Standard
ORD-1273,2024-02-27,West,Consumer,Furniture,Sofa Set,1,20998.8,0.2,16799.04,3100.06,Standard
ORD-1274,2024-02-28,South,Consumer,Office Supplies,Stapler,1,183.54,0.05,174.36,60.36,Standard
ORD-1275,2024-02-28,South,Consumer,Home Appliances,Room Heater,1,2418.98,0.0,2418.98,428.22,Standard
ORD-1276,2024-02-29,West,Consumer,Office Supplies,Ballpoint Pens,2,87.67,0.0,175.34,61.24,Express
ORD-1277,2024-02-29,North,Consumer,Office Supplies,Whiteboard,1,1628.39,0.0,1628.39,596.65,Standard
ORD-1278,2024-02-29,East,Consumer,Home Appliances,Mixer Grinder,1,3584.47,0.05,3405.24,530.45,Standard
ORD-1279,2024-02-29,North,Small Business,Home Appliances,Vacuum Cleaner,1,8828.88,0.2,7063.1,1400.9,Same Day
ORD-1280,2024-02-29,East,Consumer,Furniture,Study Table,1,3805.65,0.0,3805.65,689.31,Standard
ORD-1281,2024-03-01,North,Corporate,Home Appliances,Air Fryer,1,6052.08,0.0,6052.08,926.45,Standard
ORD-1282,2024-03-01,East,Small Business,Office Supplies,Ballpoint Pens,1,93.94,0.1,84.55,28.68,Standard
ORD-1283,2024-03-01,East,Corporate,Technology,Bluetooth Speaker,1,1893.51,0.05,1798.83,304.61,Express
ORD-1284,2024-03-01,West,Corporate,Furniture,Bookshelf,1,2952.25,0.1,2657.02,567.05,Express
ORD-1285,2024-03-01,North,Consumer,Furniture,Office Chair,2,4475.74,0.15,7608.76,1521.78,Same Day
ORD-1286,2024-03-01,South,Corporate,Technology,Wireless Mouse,1,600.87,0.0,600.87,87.07,Standard
ORD-1287,2024-03-01,West,Small Business,Office Supplies,Notebook Pack,3,223.09,0.0,669.28,185.85,Standard
ORD-1288,2024-03-01,West,Consumer,Home Appliances,Room Heater,1,2724.33,0.1,2451.9,419.55,Standard
ORD-1289,2024-03-01,South,Corporate,Furniture,Executive Desk,1,10614.38,0.0,10614.38,1885.58,Same Day
ORD-1290,2024-03-01,East,Consumer,Furniture,Office Chair,1,4178.59,0.1,3760.73,559.54,Standard
ORD-1291,2024-03-02,East,Corporate,Office Supplies,Ballpoint Pens,2,87.2,0.05,165.67,49.44,Standard
ORD-1292,2024-03-02,West,Corporate,Office Supplies,Desk Organizer,1,422.32,0.0,422.32,147.09,Standard
ORD-1293,2024-03-02,North,Corporate,Office Supplies,Desk Organizer,2,414.31,0.0,828.62,285.12,Standard
ORD-1294,2024-03-02,West,Consumer,Technology,Printer,2,7774.23,0.15,13216.2,2435.72,Standard
ORD-1295,2024-03-02,West,Consumer,Office Supplies,Whiteboard,1,1669.86,0.05,1586.37,489.82,Same Day
ORD-1296,2024-03-02,East,Consumer,Home Appliances,Vacuum Cleaner,2,8385.57,0.0,16771.13,2733.02,Standard
ORD-1297,2024-03-02,East,Consumer,Furniture,Filing Cabinet,2,5594.11,0.0,11188.23,1857.3,Standard
ORD-1298,2024-03-02,South,Small Business,Office Supplies,Sticky Notes,1,62.05,0.1,55.85,15.1,Standard
ORD-1299,2024-03-02,East,Consumer,Technology,Laptop,2,45991.63,0.1,82784.93,11360.43,Express
ORD-1300,2024-03-03,East,Small Business,Office Supplies,Desk Organizer,1,451.92,0.05,429.32,119.58,Standard
ORD-1301,2024-03-03,South,Consumer,Technology,Printer,1,7358.07,0.1,6622.26,605.73,Standard
ORD-1302,2024-03-03,West,Small Business,Furniture,Sofa Set,3,19438.77,0.1,52484.69,8556.28,Express
ORD-1303,2024-03-03,East,Consumer,Technology,Smartphone,3,22295.37,0.1,60197.49,7295.12,Standard
ORD-1304,2024-03-03,East,Corporate,Office Supplies,Sticky Notes,1,55.38,0.1,49.84,17.48,Same Day
ORD-1305,2024-03-03,North,Consumer,Furniture,Executive Desk,1,10319.64,0.0,10319.64,2003.93,Standard
ORD-1306,2024-03-04,West,Corporate,Furniture,Filing Cabinet,1,5428.15,0.0,5428.15,1070.24,Same Day
ORD-1307,2024-03-04,West,Small Business,Furniture,Filing Cabinet,4,5497.24,0.2,17591.16,2419.85,Express
ORD-1308,2024-03-04,North,Corporate,Technology,Monitor 24in,2,9866.95,0.0,19733.91,2321.18,Express
ORD-1309,2024-03-04,West,Corporate,Technology,Tablet,1,14985.13,0.0,14985.13,2723.53,Standard
ORD-1310,2024-03-04,East,Corporate,Home Appliances,Vacuum Cleaner,1,9189.11,0.15,7810.75,1560.05,Standard
ORD-1311,2024-03-04,South,Consumer,Technology,Monitor 24in,1,8864.58,0.05,8421.35,1330.25,Same Day
ORD-1312,2024-03-04,East,Small Business,Furniture,Sofa Set,1,20001.56,0.05,19001.49,3535.94,Express
ORD-1313,2024-03-04,South,Consumer,Furniture,Study Table,2,3947.81,0.1,7106.06,1530.49,Standard
ORD-1314,2024-03-04,West,Consumer,Technology,Smartphone,4,23058.42,0.2,73786.95,10843.29,Same Day
ORD-1315,2024-03-04,South,Small Business,Technology,Printer,1,7009.82,0.0,7009.82,1212.27,Standard
ORD-1316,2024-03-05,East,Consumer,Technology,Printer,2,7674.49,0.0,15348.98,1395.28,Standard
ORD-1317,2024-03-05,South,Corporate,Furniture,Sofa Set,1,22374.54,0.0,22374.54,4060.27,Express
ORD-1318,2024-03-05,North,Consumer,Office Supplies,Sticky Notes,1,62.35,0.0,62.35,18.64,Standard
ORD-1319,2024-03-05,West,Small Business,Home Appliances,Vacuum Cleaner,1,8858.77,0.05,8415.84,1338.73,Standard
ORD-1320,2024-03-05,North,Consumer,Furniture,Bookshelf,1,3515.65,0.0,3515.65,658.78,Standard
ORD-1321,2024-03-05,East,Consumer,Office Supplies,Desk Organizer,2,422.25,0.05,802.27,234.33,Standard
ORD-1322,2024-03-05,North,Small Business,Technology,Monitor 24in,1,8836.42,0.0,8836.42,1430.76,Standard
ORD-1323,2024-03-05,East,Corporate,Home Appliances,Vacuum Cleaner,1,8655.23,0.15,7356.95,1799.85,Express
ORD-1324,2024-03-05,South,Corporate,Technology,Wireless Mouse,2,661.71,0.0,1323.41,152.89,Express
ORD-1325,2024-03-05,South,Small Business,Office Supplies,Sticky Notes,1,55.95,0.15,47.55,15.25,Standard
ORD-1326,2024-03-06,South,Small Business,Home Appliances,Vacuum Cleaner,1,8938.72,0.05,8491.79,1325.85,Standard
ORD-1327,2024-03-06,North,Small Business,Furniture,Study Table,1,3508.95,0.0,3508.95,456.68,Standard
ORD-1328,2024-03-06,North,Consumer,Office Supplies,Ballpoint Pens,1,89.54,0.1,80.58,26.67,Express
ORD-1329,2024-03-06,East,Corporate,Furniture,Sofa Set,1,22729.33,0.1,20456.4,4674.0,Standard
ORD-1330,2024-03-06,East,Corporate,Home Appliances,Vacuum Cleaner,1,8752.52,0.1,7877.27,1197.87,Standard
ORD-1331,2024-03-06,West,Corporate,Furniture,Executive Desk,1,9484.04,0.05,9009.83,1438.47,Same Day
ORD-1332,2024-03-06,East,Corporate,Home Appliances,Mixer Grinder,1,3723.12,0.0,3723.12,617.67,Express
ORD-1333,2024-03-06,East,Consumer,Office Supplies,Ballpoint Pens,1,94.61,0.15,80.42,23.92,Same Day
ORD-1334,2024-03-06,North,Consumer,Technology,Monitor 24in,3,9882.43,0.1,26682.55,4341.4,Standard
ORD-1335,2024-03-07,North,Corporate,Home Appliances,Air Fryer,2,5812.83,0.05,11044.37,2210.08,Express
ORD-1336,2024-03-07,East,Small Business,Furniture,Study Table,1,3777.56,0.15,3210.92,474.98,Standard
ORD-1337,2024-03-07,West,Consumer,Furniture,Bookshelf,2,3334.04,0.05,6334.68,1024.03,Express
ORD-1338,2024-03-07,East,Corporate,Home Appliances,Electric Kettle,1,1432.08,0.1,1288.87,310.11,Standard
ORD-1339,2024-03-07,North,Consumer,Office Supplies,Desk Organizer,1,445.65,0.0,445.65,138.67,Standard
ORD-1340,2024-03-07,South,Corporate,Furniture,Study Table,1,3819.88,0.0,3819.88,661.9,Standard
ORD-1341,2024-03-07,East,Consumer,Office Supplies,Whiteboard,1,1754.83,0.1,1579.35,542.27,Standard
ORD-1342,2024-03-07,North,Consumer,Home Appliances,Room Heater,1,2522.04,0.0,2522.04,487.26,Express
ORD-1343,2024-03-08,East,Corporate,Technology,Monitor 24in,1,9122.45,0.0,9122.45,1008.33,Standard
ORD-1344,2024-03-08,North,Consumer,Furniture,Bookshelf,3,3291.7,0.0,9875.09,1358.4,Express
ORD-1345,2024-03-08,North,Consumer,Furniture,Study Table,1,3371.68,0.05,3203.09,621.92,Express
ORD-1346,2024-03-08,West,Consumer,Home Appliances,Electric Kettle,2,1441.72,0.0,2883.44,510.68,Express
ORD-1347,2024-03-08,West,Small Business,Furniture,Executive Desk,1,10682.51,0.1,9614.26,2098.79,Standard
ORD-1348,2024-03-09,West,Corporate,Furniture,Filing Cabinet,1,5673.41,0.05,5389.74,1099.19,Same Day
ORD-1349,2024-03-09,West,Consumer,Furniture,Study Table,1,3372.02,0.1,3034.82,672.08,Standard
ORD-1350,2024-03-09,North,Consumer,Office Supplies,Ballpoint Pens,1,92.35,0.05,87.73,29.28,Express
ORD-1351,2024-03-09,East,Consumer,Technology,Bluetooth Speaker,2,1672.21,0.15,2842.75,264.23,Express
ORD-1352,2024-03-09,North,Consumer,Furniture,Office Chair,1,4210.96,0.1,3789.86,722.62,Standard
ORD-1353,2024-03-10,North,Small Business,Furniture,Office Chair,2,4187.19,0.0,8374.37,1758.38,Standard
ORD-1354,2024-03-10,North,Consumer,Technology,Laptop,1,50963.02,0.05,48414.87,7408.67,Express
ORD-1355,2024-03-10,East,Small Business,Technology,Printer,1,7189.52,0.1,6470.57,853.72,Standard
ORD-1356,2024-03-10,West,Corporate,Home Appliances,Electric Kettle,1,1390.72,0.05,1321.19,201.92,Standard
ORD-1357,2024-03-10,South,Corporate,Office Supplies,Ballpoint Pens,1,97.77,0.0,97.77,31.45,Standard
ORD-1358,2024-03-10,North,Corporate,Office Supplies,Stapler,2,187.8,0.0,375.6,112.27,Express
ORD-1359,2024-03-10,West,Consumer,Furniture,Filing Cabinet,1,5689.74,0.0,5689.74,1236.17,Standard
ORD-1360,2024-03-10,South,Small Business,Technology,Tablet,1,15248.85,0.05,14486.4,2667.12,Same Day
ORD-1361,2024-03-10,South,Small Business,Furniture,Office Chair,2,4127.76,0.05,7842.75,1642.65,Standard
ORD-1362,2024-03-11,North,Corporate,Technology,Monitor 24in,1,8844.21,0.0,8844.21,942.16,Standard
ORD-1363,2024-03-11,West,Corporate,Technology,Wireless Mouse,1,661.34,0.0,661.34,86.91,Express
ORD-1364,2024-03-11,West,Consumer,Technology,Bluetooth Speaker,1,1694.37,0.0,1694.37,205.19,Express
ORD-1365,2024-03-11,North,Consumer,Technology,Laptop,1,52453.21,0.05,49830.55,7259.71,Standard
ORD-1366,2024-03-12,East,Consumer,Home Appliances,Electric Kettle,1,1412.92,0.15,1200.98,232.88,Same Day
ORD-1367,2024-03-12,East,Consumer,Home Appliances,Vacuum Cleaner,2,8419.64,0.05,15997.31,3070.32,Standard
ORD-1368,2024-03-12,East,Small Business,Office Supplies,Stapler,1,194.29,0.0,194.29,66.34,Express
ORD-1369,2024-03-12,North,Corporate,Office Supplies,Sticky Notes,2,64.07,0.1,115.33,36.73,Standard
ORD-1370,2024-03-12,South,Corporate,Office Supplies,Whiteboard,2,1588.52,0.05,3018.18,818.94,Standard
ORD-1371,2024-03-12,South,Corporate,Office Supplies,Notebook Pack,1,205.05,0.15,174.29,53.85,Same Day
ORD-1372,2024-03-12,West,Consumer,Technology,Wireless Mouse,1,641.93,0.1,577.74,77.04,Express
ORD-1373,2024-03-13,South,Corporate,Furniture,Filing Cabinet,2,4976.13,0.0,9952.26,1952.32,Express
ORD-1374,2024-03-13,South,Corporate,Office Supplies,Stapler,1,167.18,0.05,158.82,49.65,Standard
ORD-1375,2024-03-13,East,Consumer,Furniture,Sofa Set,2,19375.29,0.0,38750.59,7801.41,Express
ORD-1376,2024-03-13,East,Consumer,Technology,Laptop,1,46391.12,0.05,44071.56,5875.46,Standard
ORD-1377,2024-03-13,West,Corporate,Furniture,Filing Cabinet,1,5371.35,0.1,4834.22,815.15,Express
ORD-1378,2024-03-13,South,Consumer,Technology,Wireless Mouse,1,704.22,0.05,669.01,72.78,Standard
ORD-1379,2024-03-14,East,Corporate,Furniture,Study Table,1,3654.61,0.1,3289.15,579.91,Express
ORD-1380,2024-03-14,North,Corporate,Office Supplies,Notebook Pack,1,234.67,0.1,211.2,73.09,Standard
ORD-1381,2024-03-14,West,Corporate,Furniture,Study Table,1,3452.77,0.05,3280.13,513.01,Express
ORD-1382,2024-03-14,West,Small Business,Home Appliances,Mixer Grinder,2,3607.67,0.0,7215.34,1227.38,Express
ORD-1383,2024-03-14,South,Small Business,Home Appliances,Vacuum Cleaner,2,9434.28,0.0,18868.55,3918.44,Same Day
ORD-1384,2024-03-14,North,Small Business,Furniture,Study Table,2,3834.72,0.15,6519.02,1497.83,Standard
ORD-1385,2024-03-15,West,Small Business,Home Appliances,Air Fryer,1,5793.53,0.0,5793.53,878.15,Standard
ORD-1386,2024-03-15,West,Corporate,Office Supplies,Notebook Pack,1,222.66,0.0,222.66,81.01,Standard
ORD-1387,2024-03-15,West,Corporate,Furniture,Sofa Set,4,22180.44,0.0,88721.76,17809.98,Standard
ORD-1388,2024-03-16,South,Consumer,Office Supplies,Whiteboard,1,1742.7,0.05,1655.57,604.15,Express
ORD-1389,2024-03-16,South,Small Business,Office Supplies,Desk Organizer,2,465.16,0.0,930.33,311.13,Standard
ORD-1390,2024-03-16,North,Corporate,Technology,Monitor 24in,2,9149.3,0.0,18298.6,1724.35,Express
ORD-1391,2024-03-16,East,Small Business,Office Supplies,Desk Organizer,1,477.11,0.05,453.25,154.09,Standard
ORD-1392,2024-03-16,South,Corporate,Technology,Smartphone,1,24016.0,0.15,20413.6,3030.4,Same Day
ORD-1393,2024-03-16,North,Small Business,Office Supplies,Stapler,1,177.1,0.0,177.1,48.38,Standard
ORD-1394,2024-03-16,North,Small Business,Technology,Wireless Mouse,1,678.81,0.05,644.87,90.38,Express
ORD-1395,2024-03-17,East,Small Business,Office Supplies,Stapler,2,167.62,0.0,335.24,92.76,Standard
ORD-1396,2024-03-17,South,Corporate,Home Appliances,Room Heater,1,2650.28,0.1,2385.25,457.07,Express
ORD-1397,2024-03-17,South,Consumer,Furniture,Executive Desk,1,9789.44,0.05,9299.97,2125.33,Same Day
ORD-1398,2024-03-17,North,Consumer,Technology,Wireless Mouse,1,671.78,0.0,671.78,61.84,Standard
ORD-1399,2024-03-17,North,Consumer,Technology,Bluetooth Speaker,1,1724.2,0.1,1551.78,162.46,Express
ORD-1400,2024-03-17,West,Consumer,Furniture,Study Table,1,3507.97,0.05,3332.57,701.11,Standard
ORD-1401,2024-03-17,South,Corporate,Furniture,Sofa Set,1,19331.87,0.0,19331.87,4205.47,Standard
ORD-1402,2024-03-18,East,Small Business,Office Supplies,Sticky Notes,1,55.69,0.0,55.69,18.17,Express
ORD-1403,2024-03-18,West,Consumer,Technology,Monitor 24in,1,9550.43,0.05,9072.91,1439.91,Standard
ORD-1404,2024-03-18,North,Corporate,Technology,Laptop,1,47755.5,0.05,45367.72,8181.15,Standard
ORD-1405,2024-03-18,West,Consumer,Technology,Tablet,1,15626.05,0.05,14844.75,1677.2,Standard
ORD-1406,2024-03-18,West,Corporate,Technology,Laptop,1,51544.64,0.0,51544.64,9042.27,Standard
ORD-1407,2024-03-18,North,Small Business,Furniture,Bookshelf,2,3502.68,0.05,6655.09,960.33,Standard
ORD-1408,2024-03-19,North,Corporate,Technology,Monitor 24in,1,9708.78,0.05,9223.34,1383.76,Standard
ORD-1409,2024-03-19,East,Corporate,Office Supplies,Stapler,1,176.98,0.0,176.98,56.39,Standard
ORD-1410,2024-03-19,West,Small Business,Office Supplies,Desk Organizer,2,477.65,0.05,907.54,245.62,Express
ORD-1411,2024-03-19,East,Corporate,Office Supplies,Sticky Notes,2,65.3,0.0,130.6,44.51,Standard
ORD-1412,2024-03-19,North,Consumer,Office Supplies,Desk Organizer,1,455.36,0.05,432.59,156.19,Standard
ORD-1413,2024-03-19,East,Consumer,Technology,Bluetooth Speaker,1,1932.37,0.15,1642.51,311.49,Express
ORD-1414,2024-03-19,North,Consumer,Technology,Smartphone,1,23109.41,0.0,23109.41,3485.64,Standard
ORD-1415,2024-03-20,North,Corporate,Office Supplies,Stapler,2,195.65,0.0,391.29,118.09,Express
ORD-1416,2024-03-20,West,Corporate,Technology,Tablet,1,15222.78,0.0,15222.78,2833.71,Express
ORD-1417,2024-03-20,West,Consumer,Technology,Wireless Mouse,1,635.15,0.1,571.64,105.59,Express
ORD-1418,2024-03-20,South,Consumer,Office Supplies,Whiteboard,1,1603.22,0.1,1442.9,467.94,Same Day
ORD-1419,2024-03-20,East,Small Business,Furniture,Filing Cabinet,1,5044.73,0.0,5044.73,787.51,Standard
ORD-1420,2024-03-20,West,Corporate,Office Supplies,Desk Organizer,3,450.68,0.0,1352.03,387.34,Same Day
ORD-1421,2024-03-21,South,Corporate,Home Appliances,Vacuum Cleaner,2,9011.38,0.15,15319.35,3550.12,Express
ORD-1422,2024-03-21,West,Consumer,Office Supplies,Sticky Notes,1,62.94,0.15,53.5,16.35,Express
ORD-1423,2024-03-21,West,Consumer,Technology,Smartphone,1,20994.81,0.0,20994.81,2607.78,Express
ORD-1424,2024-03-21,West,Consumer,Home Appliances,Air Fryer,1,6025.35,0.05,5724.08,1030.3,Express
ORD-1425,2024-03-21,East,Corporate,Home Appliances,Air Fryer,1,6100.33,0.0,6100.33,1047.98,Standard
ORD-1426,2024-03-21,East,Small Business,Home Appliances,Room Heater,1,2699.49,0.15,2294.57,435.86,Express
ORD-1427,2024-03-22,North,Consumer,Furniture,Sofa Set,1,21531.6,0.0,21531.6,4727.69,Standard
ORD-1428,2024-03-22,East,Consumer,Furniture,Executive Desk,1,9198.16,0.0,9198.16,1718.19,Express
ORD-1429,2024-03-22,South,Corporate,Home Appliances,Electric Kettle,2,1348.5,0.0,2697.0,435.75,Standard
ORD-1430,2024-03-23,South,Small Business,Technology,Bluetooth Speaker,1,1769.67,0.0,1769.67,301.86,Express
ORD-1431,2024-03-23,East,Consumer,Office Supplies,Stapler,1,195.18,0.05,185.42,53.45,Express
ORD-1432,2024-03-23,West,Small Business,Technology,Wireless Mouse,1,633.48,0.15,538.46,54.85,Standard
ORD-1433,2024-03-23,North,Consumer,Home Appliances,Electric Kettle,3,1366.57,0.0,4099.72,883.15,Express
ORD-1434,2024-03-24,North,Consumer,Furniture,Bookshelf,1,3424.18,0.1,3081.76,589.18,Standard
ORD-1435,2024-03-24,West,Small Business,Office Supplies,Stapler,2,182.83,0.05,347.37,103.45,Standard
ORD-1436,2024-03-24,South,Consumer,Office Supplies,Ballpoint Pens,2,83.48,0.0,166.96,47.89,Standard
ORD-1437,2024-03-24,East,Consumer,Technology,Tablet,3,14991.94,0.0,44975.81,7810.04,Standard
ORD-1438,2024-03-24,West,Small Business,Technology,Laptop,1,47643.74,0.1,42879.37,6137.3,Express
ORD-1439,2024-03-24,West,Consumer,Furniture,Sofa Set,2,21807.45,0.0,43614.9,9783.58,Standard
ORD-1440,2024-03-24,North,Corporate,Office Supplies,Notebook Pack,1,212.28,0.05,201.67,59.98,Standard
ORD-1441,2024-03-24,East,Consumer,Technology,Bluetooth Speaker,1,1658.07,0.2,1326.45,247.48,Standard
ORD-1442,2024-03-25,East,Corporate,Technology,Smartphone,3,20957.49,0.05,59728.83,6705.61,Standard
ORD-1443,2024-03-25,South,Small Business,Office Supplies,Ballpoint Pens,1,91.96,0.0,91.96,32.16,Express
ORD-1444,2024-03-25,North,Consumer,Technology,Bluetooth Speaker,1,1870.4,0.05,1776.88,188.89,Standard
ORD-1445,2024-03-25,North,Small Business,Furniture,Bookshelf,1,3096.36,0.0,3096.36,488.52,Same Day
ORD-1446,2024-03-25,West,Consumer,Technology,Bluetooth Speaker,1,1933.98,0.1,1740.58,321.44,Standard
ORD-1447,2024-03-25,South,Consumer,Technology,Smartphone,1,22482.21,0.0,22482.21,2162.53,Express
ORD-1448,2024-03-25,North,Small Business,Office Supplies,Ballpoint Pens,1,83.62,0.0,83.62,29.54,Standard
ORD-1449,2024-03-25,North,Consumer,Office Supplies,Stapler,1,168.51,0.0,168.51,46.35,Standard
ORD-1450,2024-03-25,West,Consumer,Office Supplies,Ballpoint Pens,2,83.63,0.05,158.9,49.93,Standard
ORD-1451,2024-03-25,South,Corporate,Furniture,Bookshelf,1,3064.15,0.0,3064.15,677.42,Standard
ORD-1452,2024-03-26,North,Consumer,Home Appliances,Electric Kettle,1,1449.66,0.0,1449.66,345.9,Express
